review_id,product_id,brand,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R3HQFFTQ6WF1F8,B01CQOV3YO,DOSS,1.0 out of 5 stars Stopped working after 2 months. Sound quality awful.,Jen,1,The sound quality was awful since I got it. After about 2 months it stopped connecting to Bluetooth and basically became completely useless. Read more,"Reviewed in the United States December 1, 2024",AEN5SMOSG2GHMFQF2O6YHGQTGVWQ,FALSE,0,{}
R2PYV6LDNND1QX,B01CQOV3YO,DOSS,5.0 out of 5 stars love,Jahmaul Rochester,5,"Very cuuuute, listen it’s a great quality speaker. I use it every day and it doesn’t even take long to charge. Sometimes it goes 2wk without me charging it. Functions greaaat, bluetooth connection is very easy and it stay connected once i’m playing something. I love the fact that if i pause my music or whatever for some time it shuts down. Read more","Reviewed in the United States December 1, 2024",AE3VMZD47CGIYKUOQA7JLLK3D5PA,FALSE,0,{}
R2TTDWHZJJIWPT,B01CQOV3YO,DOSS,"5.0 out of 5 stars Great sound, take it anywhere, long lasting battery, best speakers at this price",Billy,5,"I renovate homes, this speaker moves with me and my tools. The sound is good. This is the third one Ive bought in 6 years because I'm kind of rough on it, dropping it, getting paint on it, throwing it in my tool bin. It keeps on working. Read more","Reviewed in the United States November 29, 2024",AEJCV7UAG6UEPLVNX6MY7WZJ7L4A,FALSE,7,{}
R3BNR27A52ASU3,B01CQOV3YO,DOSS,5.0 out of 5 stars I've had this for 3 (4?) years,powsowdie,5,I was JUST talking about this speaker. This speaker has lived on the dash of my vehicle for years now. It has stayed there over winter and summer. It holds a charge forever. I rarely need to charge it. This is a great little speaker! Read more,"Reviewed in the United States November 27, 2024",AFF4NFZQ6GZ2Q3E5K4IGIT3JFWVQ,FALSE,1,{}
R11BXBQDD6GX68,B01CQOV3YO,DOSS,5.0 out of 5 stars 👍,👍,5,👍 Read more,"Reviewed in the United States November 27, 2024",AFIJ5U2AQM7U7XTPO2BDTRZ5UPGA,FALSE,0,{}
R1YCBUNZ5HW31F,B01CQOV3YO,DOSS,5.0 out of 5 stars works great,Kaitlyn DeCola,5,"Works really well, easy to use, and the sound is amazing. Read more","Reviewed in the United States November 25, 2024",AFCPVDILJN2OIROD5K2CC5DGSQZA,FALSE,0,{}
R33BMNWOJHKDSN,B01CQOV3YO,DOSS,"3.0 out of 5 stars So so, adequate for small rooms and low volume.",Seeeker,3,I was disappointed with this item. Maybe for the price point it is adequate. In all honesty the sound is thin and tinny. Adequate for smaller rooms or low volume. Nothing to be impressed about at all. Read more,"Reviewed in the United States November 22, 2024",AE3BZ6F2DH7GIQ6YGP5GKAPLF33Q,FALSE,1,{}
R3DCVZG645XBAX,B01CQOV3YO,DOSS,5.0 out of 5 stars Almost 7 years and still working as well as the day I bought it!,Amanda,5,"As I went to use this speaker today, it occurred to me that I’ve had it since 2018! To this day, it is still going strong and has yet to malfunction at any point - still perfect for bringing to the park or the beach, and still my go-to for listening to music while I do dishes or cook.Is the sound quality on par with a speaker from Bose or JBL? Of course not - that would be silly to expect from a speaker this low in cost. But it’s darn good for the price, and the lifespan has honestly been shocking. If you’re looking for an affordable Bluetooth speaker that is easy to use, reliable, and can withstand being dropped or getting wet, I recommend giving this one a try. Read more","Reviewed in the United States November 17, 2024",AFJHC5RJ6LM56KEMCJ64HX5LJGOQ,FALSE,14,{}
R33M48M4Z21F9G,B01CQOV3YO,DOSS,5.0 out of 5 stars Sounds great!,Bonnie,5,"Cute, small, and works well. It is sitting on our kitchen counter, perfect for cranking up the Christmas tunes, and other tunes year round. The sound is very nice. Read more","Reviewed in the United States November 17, 2024",AHYO3XH7ABXF5LV7YB76AMIDRAGA,FALSE,0,{}
R1JB2APXOH0K2G,B01CQOV3YO,DOSS,1.0 out of 5 stars Won’t connect to Roku tv,ROBERT Taverner,1,I can’t get the speaker to connect with Bluetooth to my tv. Read more,"Reviewed in the United States November 17, 2024",AETOI6LMAHYYK4LEKUUQLKXI4TNQ,FALSE,1,{}
R19DTBQNZM9VBI,B01CQOV3YO,DOSS,"5.0 out of 5 stars Great Speaker, great price!",Amazon Customer,5,"I've had two JBL speaker, the flip 6 and they never last, always fall and break. I bought this speaker, based of reviews and the price was so cheap! This speaker did NOT disappoint! It is perfect, the sound is great! I live on a pond and I like to play music to my ducks and geezers, yes they love it, well needless to say I may have had one two many glasses of wine and somehow the speaker fell off the dock right into the water! I dried it off and the thing still works! When they say waterproof, they mean little spills or splashes, but this thing was submerged and there's no sign of any water damage, works perfectly! While I don't recommend you put this thing on a dock near water, but if you do and it somehow falls in the water, just know this thing is a little beast of a speaker! 10/10 HIGHLY RECOMMEND! Read more","Reviewed in the United States November 16, 2024",AGJEWM3KXGQ6VNMD6OGYSI54E6YQ,FALSE,12,{}
R3CXS1TOZIUX5B,B01CQOV3YO,DOSS,4.0 out of 5 stars Pretty good,Goody,4,"I’ve owned 3 of these over 7 years…they kept getting lost during home moves. Overall they were pretty robust, especially for a 2 year old who likes to drop things all the time. The audio quality is good or pretty good for this size of a speaker. The battery life is enough to last a full work day on the job site. I’ve only encountered two cons so far…the on/off button and disconnect. For some reason it takes and eternity to hold the power button to turn the device off, but only an accidental bump of the disconnect button to disconnect from your phone. Read more","Reviewed in the United States November 9, 2024",AFMZB7ZXZRVYH5R36OXWCOWTJWZQ,FALSE,1,{}
R20MBSV8N4HKI9,B01CQOV3YO,DOSS,5.0 out of 5 stars GREAT BLUETOOTH SPEAKER FOR THE PRICE SOUNDS GOOD TOO,Robert Jones,5,GREAT BLUETOOTH SPEAKER FOR THE PRICE SOUNDS GOOD TOO. Read more,"Reviewed in the United States November 8, 2024",AHYCNPCTHTFHCY5EV37KNSAEPKRQ,FALSE,0,{}
R2PU5HZQI4G8LP,B01CQOV3YO,DOSS,5.0 out of 5 stars A beast!,Stefan,5,Going on 4 years and it has stood up to everything I've put it through. I enjoyed mine so much I've purchased multiple for family members and they all are going strong and the sound this thing puts out is great! Will buy again. Read more,"Reviewed in the United States November 8, 2024",AHCNW73SNFEEJNMXVIY7U7Y52R3Q,FALSE,0,{}
R1BUUOV0BR9DP,B01CQOV3YO,DOSS,2.0 out of 5 stars difficult to use,Airskinny Hippo,2,This product has a nice sound the bid issues it it is not user friendly there are no knobs to turn up volume you have touse your finget on a color touch sensitive dial but it is too hard to turn up and too hard to change modes wast of good money on this one sold it for 2.00 dollars at a grage sale Read more,"Reviewed in the United States November 5, 2024",AF54KX4LZ35LJ6AC6SBZJVW5ZCQQ,FALSE,0,{}
RCIC4S5NO9BA0,B01CQOV3YO,DOSS,1.0 out of 5 stars Too tiny. Controls by touch don’nt tell you where you are… could not get the Bluetooth signal…,Myrella Lara,1,Etc. returning it ASAP. Read more,"Reviewed in the United States November 3, 2024",AHGLZAZK45DTRZ4CLG5IPZE3ISHA,FALSE,0,{}
RLJKK3CPWKB52,B01CQOV3YO,DOSS,2.0 out of 5 stars Not a reliable product,myrna morris,2,"This is my second Box. The first one just stopped working and because the price was good, I ordered another box. Two weeks after the return window closed this one stopped working as well. Read more","Reviewed in the United States November 2, 2024",AEID2AC7DCZTASZCXA6HVPT7KMCQ,FALSE,0,{}
R2LZ38IP5NUDUQ,B01CQOV3YO,DOSS,1.0 out of 5 stars Short lifespan,Amazon Customer,1,It stopped charging after 2 months of use Read more,"Reviewed in the United States October 30, 2024",AEPD5T65U3JO4GOLAQSDTWV4X6HQ,FALSE,1,{}
R4UA2XR0Z7AX9,B01CQOV3YO,DOSS,5.0 out of 5 stars Best speaker yet and awesome for the money,Tana R.,5,"The sound is amazing and it connects as soon as it powers up, LOVE IT❣️❣️❣️ Read more","Reviewed in the United States October 30, 2024",AGNGXJKZLG4XYQJFMZCNIMUNHHRA,FALSE,0,{}
R2D7OPH4FYD02R,B01CQOV3YO,DOSS,3.0 out of 5 stars NOT waterproof,Richard J.,3,I liked this speaker however I left it in the rain one night and it’s not stopped working. NOT waterproof. Worked great otherwise so am buying another one but this time will keep it away from water. Read more,"Reviewed in the United States October 29, 2024",AHECYTSSJSODQI4LTZUSXTK7SAHA,FALSE,0,{}
R2T115Y02J6BCT,B01CQOV3YO,DOSS,5.0 out of 5 stars Fast delivery,Nessanava,5,The media could not be loaded. Fast delivery and the sound quality is amazing Read more,"Reviewed in the United States October 26, 2024",AF5BIKJ4NG7MD2W24TC6SUS6QY4Q,FALSE,3,{}
RA2DKMIOI0LQF,B01CQOV3YO,DOSS,4.0 out of 5 stars Not too shabby,rachbick,4,Battery life is GREAT. Decent bass and nice sparkly highs for a small speaker. I love that it works so many ways. Read more,"Reviewed in the United States October 24, 2024",AES627WHYMO2T3B6PWG2MD6HN7CA,FALSE,0,{}
R2DQEGL08O0H6P,B01CQOV3YO,DOSS,5.0 out of 5 stars Gift,Heidi,5,Sure she will love it Read more,"Reviewed in the United States October 23, 2024",AEKOVMWGMQXUOIHPFSMLH5EF5A7Q,FALSE,0,{}
R5OCOTT4T5VL0,B01CQOV3YO,DOSS,1.0 out of 5 stars It just died.,Cassandra Jones,1,It stopped working Read more,"Reviewed in the United States October 21, 2024",AEPMZUVYNEIDGNVJKOU2M5NGFKDA,FALSE,1,{}
RYE3IYR5VOZTY,B01CQOV3YO,DOSS,5.0 out of 5 stars Durable 100% worth it!,dejjj,5,"I’ve had this speaker for almost two years and I was just thinking about how long I’ve had it and the great quality! It’s loud, durable & over the years I’ve had no issues with connectivity, power, sound nothing! If you’re looking for an affordable speaker that will last you a long time I recommend!! Read more","Reviewed in the United States October 20, 2024",AH5QOYXG43NGE353MTYTT56ALBNQ,FALSE,6,{}
R2J9I1121Z5LZA,B01CQOV3YO,DOSS,2.0 out of 5 stars Very difficult to turn on,Paul Defino,2,The little button in the back is terrible. Save your money and buy the better one scroll down Read more,"Reviewed in the United States October 20, 2024",AFRL2KEX4HKPNVXBRVTTVWKX5WZA,FALSE,0,{}
R37DC684B2UA6L,B01CQOV3YO,DOSS,4.0 out of 5 stars Perfect,Amazon Customer,4,"A friend recommended this to me for the portability and sound quality. Works great. I use it when I’m working in the yard. I put in on my window sill and listen to music as I clean the yard. I’ve only charged it twice so it stays charged a long time. It’s the perfect size, and is easy to pack in a bag to take somewhere. I only wish it had some kind of handle on it, but it is easy enough to carry. Read more","Reviewed in the United States October 19, 2024",AGBDPXERZ6E737PWDNBBUOAZ6W2A,FALSE,5,{}
R3E7V45J2SOLPC,B01CQOV3YO,DOSS,1.0 out of 5 stars Dead,Ellen Walker,1,It died after seven weeks. Read more,"Reviewed in the United States October 17, 2024",AH2HGZATPXYYSXYRBKQUZP7AUN2Q,FALSE,0,{}
RT4PJ8KM0ERIY,B01CQOV3YO,DOSS,5.0 out of 5 stars Love it,Just Jan,5,Hook up was a breeze. Sound is great for us. Very pleased. Read more,"Reviewed in the United States October 15, 2024",AHXTAYGYLKNA2ZHTAUD42LJCXSPQ,FALSE,0,{}
R8GJB5QE3F8SB,B01CQOV3YO,DOSS,5.0 out of 5 stars Love but sound is a little disappointing,Morgan,5,Love this speaker but I will say the sound is a little disappointing. It’s not a clear or clean as I thought it would be based off other reviews. Still good! Read more,"Reviewed in the United States October 14, 2024",AFNM5V4PXPMHTYMERMXI3VJNDKCA,FALSE,0,{}
R2ADSU1FZR0R30,B01CQOV3YO,DOSS,5.0 out of 5 stars Great,TRACYBSNEED,5,I love this product Read more,"Reviewed in the United States October 14, 2024",AGH7ND4QDBCGBLR7AM2OTG6OVL7Q,FALSE,0,{}
RAY3XMI5Q29EE,B01CQOV3YO,DOSS,5.0 out of 5 stars 2nd purchase. Loved this speaker so much,dj,5,Bought a 2nd obe for bathroom. First os used regularly outdoors for backyard parties and chilling without cords anywhere. Read more,"Reviewed in the United States October 14, 2024",AHYC3JNU5BM4LA73I7WHFFSDA2YQ,FALSE,0,{}
R38ZASFFP8XRJX,B01CQOV3YO,DOSS,5.0 out of 5 stars Great sound quality,Mom,5,Great sound quality Read more,"Reviewed in the United States October 14, 2024",AFKC3QPXN5LKATBK64PQMTCKW44Q,FALSE,0,{}
RKMHKRMPDPI2M,B01CQOV3YO,DOSS,5.0 out of 5 stars Sounds great and very good price.,John,5,Great speaker for adding to my tablet.. Great sound and easy hook-up by Bluetooth. Be sure to FULLY charge BEFORE the first use. Read more,"Reviewed in the United States October 12, 2024",AGX7VFZKD22JFASBMFBOZIOHBMDA,FALSE,1,{}
RJ166AR5W7D6E,B01CQOV3YO,DOSS,5.0 out of 5 stars Great Speaker,Kathy Hackett,5,Sound is wonderful! Read more,"Reviewed in the United States October 12, 2024",AHWYPRCK4TK3WA25JBMHPHX2FAFQ,FALSE,0,{}
RTLA4BSYTVDXW,B01CRPV4UK,DOSS,1.0 out of 5 stars Sound quality is lacking.,Bob,1,"The build quality of this unit is very good. However, the sound presentation is very much lacking. My garage radio has better sound quality than this unit. Read more","Reviewed in the United States January 9, 2025",AF6HHQ4MLMO7A26QRT5QOPTPN3HQ,FALSE,0,{}
R261JPWOR8SMHQ,B01CRPV4UK,DOSS,5.0 out of 5 stars Customer Service is GREAT,Jim Rollins,5,"I had a problem with my player and it was replaced under warranty without any hassle. I called got a great representative that took care of me and I had a new unit within days. The player is great with one exception, it does not play randomly, plays the songs in order on the disk when using the micro mini disk to hold your music. Read more","Reviewed in the United States January 8, 2025",AF4FFCQJGCBDXYWZIAOL4Y6J64NA,FALSE,0,{}
R78L5493ANQZ2,B01CRPV4UK,DOSS,5.0 out of 5 stars Has worked perfectly for a year,Jeff,5,"It’s small but is loud enough for where I use it. It could get loud enough to annoy my neighbors, as I live in an apartment, but I’m not an … and haven’t found out for sure. Use it at tailgates, cookouts, etc., gets the job done and lasts a couple to few hours. Read more","Reviewed in the United States January 7, 2025",AGF55WAYNM4Z7CELSAYIQPQIORIQ,FALSE,0,{}
R10H7FXGP9CE81,B01CRPV4UK,DOSS,5.0 out of 5 stars best speaker ever,Kirkpatrick House,5,5 stars Read more,"Reviewed in the United States January 5, 2025",AEXLJT2DTCMSC6NKBLCCNJMFYWUQ,FALSE,0,{}
