review_id,product_id,brand,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R24NM0RPSPNFKS,B01MTB55WH,anker,5.0 out of 5 stars Amazing sound projection and great sound quality,Caden s.,5,The sound quality and levels of volume and bass are intense for the price. And its so tiny! The speaker is definitely worth the 50 dollar price tag and is a great bang for your buck. Get one of these soundcore speakers over one of the small jbl go's because they are way more worth it. I use it in the shower and it works amazing. Read more,"Reviewed in the United States January 6, 2025",AHM2N7WWTUDZ4WONLUQBAA4ZXVNQ,FALSE,0,{}
RCXOLMG1G7KA6,B01MTB55WH,anker,5.0 out of 5 stars Awesome,Valerie H.,5,Purchased an expensive Bluetooth speaker that Phft out too soon. This speaker is half the price and equal sound quality. With the purchase Read more,"Reviewed in the United States January 6, 2025",AFTRN6UOR56W2DWEEXZMLBWOJLLQ,FALSE,0,{}
R3MCTW1K377RU1,B01MTB55WH,anker,5.0 out of 5 stars Great sound.,Hoffer,5,I l8ke this speaker for in the garage and patio. It also is great in the golf cart. Read more,"Reviewed in the United States January 6, 2025",AF6EPNEGSYJ2COHTTAKCNI6QDFOQ,FALSE,0,{}
R1ASLXEZZ9JOI4,B01MTB55WH,anker,5.0 out of 5 stars Great little speaker,Erik Gonzalez,5,It's easy to use and has great sound for a small speaker. Feels durable and not cheap. The power can lasts for hours. I loved it so much I got a second one. Definitely recommend. Read more,"Reviewed in the United States January 6, 2025",AEAEHL4WCMZTY4PSFMTVJZQF52UQ,FALSE,1,{}
R35NCRL2UBJN91,B01MTB55WH,anker,"5.0 out of 5 stars Take my advice, Get two.",GUSS HOLGUIN,5,"I've had an Anker2 for sometime. Fantastic sound for such a small unit. I just bought a second one so I can have full stereo sound in any setting, sitting, work station, anywhere I want. If you have a bit of trouble getting them paired, follow the easy steps at the manufacturer website. Again, you won't believe the sound quality. They sound better than units twice as big, and four times the cost. You can't go wrong with Anker. Read more","Reviewed in the United States January 6, 2025",AHS6CKM2IWE6UFKN22ZDLVWN42ZA,FALSE,0,{}
R3BPIG5I3OASC,B01MTB55WH,anker,2.0 out of 5 stars Doesn't receive very well,AndyH,2,"Bought this to listen in my garage. If its not at the very closest to the house, reception is spotty. Used 30% battery in 3 hours on medium volume. Will not come close to 24 hours playtime. Read more","Reviewed in the United States January 6, 2025",AGQV4K2WCAJO6WDNYAV54KJOKADQ,FALSE,0,{}
R1ZV411SDSQWHW,B01MTB55WH,anker,1.0 out of 5 stars Wouldn't Pair With My Phone,Dallas R. Holladay,1,Attempted repeatedly to pair with my phone. Anker was fully charged. I restarted both my phone and the device. No issues pairing to other devices with the same phone. Had to return. Read more,"Reviewed in the United States January 6, 2025",AEEGT5CRXMYZKBMG2XK4LKC5WACA,FALSE,0,{}
R1K4YF68WLUFDW,B01MTB55WH,anker,5.0 out of 5 stars Suena espectacular,Monica Pallotta,5,El sonido es muy bueno Read more,"Reviewed in the United States January 6, 2025",AGXCMKLRHDPGAGF6ARSBKIK64ENA,FALSE,0,{}
R50X2V0E73WOI,B01MTB55WH,anker,5.0 out of 5 stars Good sound for such a small package,Todd Harper,5,Sounds good and battery life is great Read more,"Reviewed in the United States January 5, 2025",AHOAEO773EFCK5XYFQQQX6PYIVLQ,FALSE,0,{}
R3N3Q6AEC7N2AY,B01MTB55WH,anker,2.0 out of 5 stars My phone is just as loud,Carter,2,"This is so quiet, I had to switch over to my echo dot to hear the movie we were watching. Not recommended if you want to hear it and you are not in a small quiet room. Read more","Reviewed in the United States January 5, 2025",AGN52S4KDL7NI66GJWR5JLB2T5SA,FALSE,0,{}
R11XGNU9VUSXHG,B01MTB55WH,anker,"5.0 out of 5 stars Works Great, very good sound",Robert S. Lang,5,"Works Great, very good sound Read more","Reviewed in the United States January 5, 2025",AGCDT3ALVLLTXUR2F4ZNAS6Q272Q,FALSE,0,{}
R164BQRBQ60YBX,B01MTB55WH,anker,5.0 out of 5 stars Bargain Sound!,TJ,5,Great little sound machine. Very convenient and puts out great sound. Worth the price! Read more,"Reviewed in the United States January 5, 2025",AGVMVRKHMYLCVXBNGEUVY7SNDQAQ,FALSE,0,{}
RJHW19VXGR8SC,B01MTB55WH,anker,5.0 out of 5 stars Excellent sound quality,Kindle Customer,5,"Light weight, quick Bluetooth connectivity, excellent sound quality all at a very affordable price Read more","Reviewed in the United States January 5, 2025",AHB4QLST37DUWBJ2QVYYUKKS24RQ,FALSE,0,{}
RA04ILOHD0WV9,B01MTB55WH,anker,5.0 out of 5 stars Great speaker,Josue Rios Jr,5,Really good long lasting battery and it is waterproof 👌👍👍 Read more,"Reviewed in the United States January 5, 2025",AFPUZDTC3G5GPHT64LPYSUYILQJQ,FALSE,0,{}
R3ID713Z5LVIRB,B01MTB55WH,anker,5.0 out of 5 stars Nice speaker,Amazon Customer,5,Nice speaker! Read more,"Reviewed in the United States January 5, 2025",AFBMEFZAP2XXSQQ6WBNENDH5MXSA,FALSE,0,{}
R3P057Y2IYMW50,B01MTB55WH,anker,5.0 out of 5 stars Love this little speaker,Amazon Customer,5,"I am not much of a techie snob. I just needed a booster speaker for my Apple MacBook Pro. My hearing is not as good as it used to be, and sometimes, when I cranked up the volume on my laptop, I couldn't hear well enough. Some Zoom meetings and even some streaming programs were hard to hear. I didn't want to spend a fortune. I just needed a solution. I put it on my Christmas list, and my wife blessed me. This speaker is fantastic. It has very good, robust sound quality. Great volume. The instructions were a bit cryptic. Just a few pictures. But I figured it out. I got into settings on my laptop and turned on the Bluetooth, and the two systems found each other. I think I may have pushed the sync button on the speaker?? I am very happy with this speaker. Read more","Reviewed in the United States January 4, 2025",AGJXI3KV6J33HG4RRMPMOOPZ5ATQ,FALSE,0,{}
R2QAUUBBXHG0I1,B01MTB55WH,anker,5.0 out of 5 stars Don't let it's compact size fool ya!,Pat,5,"Plenty of volume and clarity for my workshop, even bought 2 more at $28 apiece!!! Are ya kidding me?! Read more","Reviewed in the United States January 4, 2025",AFTHUGYJOSRMXVB2JRTZSY6TQF5Q,FALSE,0,{}
R2M9SZ469IXXQ4,B01MTB55WH,anker,5.0 out of 5 stars Solid speaker with decent sound,Kevin G.,5,"Hefty speaker, very portable, durable outdoor speaker with decent sound. Ample battery life. Easy setup and simple controls. This speaker allowed me to play background Christmas music from my Apple playlist. Bought (2), one for travel; one for the camper. Read more","Reviewed in the United States January 4, 2025",AE2TXIFWV3BIU2ZFEWO5Y3SWM3FQ,FALSE,0,{}
RPCV21AO5CYWO,B01MTB55WH,anker,5.0 out of 5 stars Remarkable,Odd Uncle,5,Great little speaker! Read more,"Reviewed in the United States January 4, 2025",AHJEHCTI2BWRMAVAHRILJK5B2NQA,FALSE,0,{}
R9WOZCA4PFZ6T,B01MTB55WH,anker,5.0 out of 5 stars Works like a charm!,VIvian Dixon,5,"Easy to use, excellent sound Read more","Reviewed in the United States January 4, 2025",AHBZRAANE36IHTVPXNQ2QAFRQO5Q,FALSE,0,{}
R1IJL5BTYF7RW4,B01MTB55WH,anker,5.0 out of 5 stars Great purchase,Dr. Sharon Vaughan,5,Playing Christmas music was fun. It's easy to use and provides music wherever you are. Read more,"Reviewed in the United States January 4, 2025",AHYCBSA4QNPWA5PQ2BJAUBIDEF4Q,FALSE,0,{}
R3VY0J53ZRSOEQ,B01MTB55WH,anker,5.0 out of 5 stars Awesome Bluetooth speaker,Johnathan Gossett,5,"I've always liked Anker products. Great sound, loud and clear. Very pleased with this Bluetooth speaker. Read more","Reviewed in the United States January 4, 2025",AEFMFRG57F4IXAAXLDAPO562VDYA,FALSE,0,{}
R2ZAXTNHTGY9KG,B01MTB55WH,anker,4.0 out of 5 stars A speaker for the shower,George,4,I use it when listening to music at home from my phone. The speaker . It is great. The surface shows soap or lotion too easily though Read more,"Reviewed in the United States January 3, 2025",AFN4U5FZ24OAIYEAZ5EWHOA75MKA,FALSE,0,{}
R3CS983RZA7MPS,B01MTB55WH,anker,5.0 out of 5 stars Great sound from a small box,Alan L.,5,"Easy to set up and use, including Bluetooth connection to an iPhone. When playing music, you get amazingly great sound from a small box. Read more","Reviewed in the United States January 3, 2025",AGQIXLN5NLSDSWMEXOBLL5COWU5Q,FALSE,0,{}
R1XINHSPWOMNOD,B01MTB55WH,anker,5.0 out of 5 stars Best product of speakers,prince emanuel slaven,5,Absolutely love this speaker it reminds me of I’ll speakers and the quality is highkey amazing and the just for the size itself is just perfect ❤️ Read more,"Reviewed in the United States January 3, 2025",AGUSQGWYNKLYUPPVARG5C64FVEUA,FALSE,0,{}
R30DV7L2HW797X,B01MTB55WH,anker,5.0 out of 5 stars Great with morning coffee!!,G. Kimble,5,Just about every morning I will pull up SiriusXM on my computer and put on my wife's favorite music. Then carry this little gem of a product into the bedroom so that she has pleasant music to wake up to. The speaker really does have good sound. We sometimes leave it on during the day in the kitchen just to have background music. The battery seems to last forever. Read more,"Reviewed in the United States January 3, 2025",AFTFBSXZS5CLOUXILRSTP2YEYR6Q,FALSE,0,{}
R34AUDEK8DHFHC,B01MTB55WH,anker,5.0 out of 5 stars Loud!!!,Marydotsey,5,Great speaker.Very pleased Read more,"Reviewed in the United States January 3, 2025",AG4WN6UTD2BRBAFKHUAOQP32ZNUA,FALSE,0,{}
RNG63K2Y8HS58,B01MTB55WH,anker,5.0 out of 5 stars Small but carries sound,Amazon Customer,5,It's great. Don't be fooled by the size Read more,"Reviewed in the United States January 3, 2025",AH5BYJSRDDILRJTVHIW27PXTZ7JA,FALSE,0,{}
R1JIZNEO2ZZY38,B01MTB55WH,anker,5.0 out of 5 stars Excellent sound for its size,Michael Di Salvo,5,Using this speaker for a TV to bring the sound closer to where I am sitting. Pretty impressed with the sound quality and also played music though the speaker as well and it sounds pretty good. Read more,"Reviewed in the United States January 3, 2025",AGBO4GKJVUZPRRHBEPDCQYR6AVFA,FALSE,0,{}
RO95RYQYDBHP0,B01MTB55WH,anker,4.0 out of 5 stars Anker SoundCore 2,Fails,4,"Overall sound pretty good and clear. I would have given 5 stars if this product were compatible with SoundCore App, cannot be added. I was going to return it but decided to keep because of quality of sound and price. Read more","Reviewed in the United States January 3, 2025",AF2HDT2CSVSUQAZ6IADVQ6MNYSHQ,FALSE,1,{}
R1BO999Y1IGXQM,B01MTB55WH,anker,1.0 out of 5 stars Bad sound,SC,1,"Very mono sound, tried Pandora and Apple music. Every song played sounded like they were in the bathroom singing! Returned. Read more","Reviewed in the United States January 3, 2025",AH4GXR5KD7IGOUMWZHXZHAPMGUMQ,FALSE,0,{}
R1KIA4FMNCG4ZM,B01MTB55WH,anker,5.0 out of 5 stars Tiny but mighty sound!,MamaKnowsBest,5,"College-aged son LOVED it - fantastic sound quality… and it can get LOUD! Easy and small to transport and use anywhere, and it’s waterproof and durable with the battery lasting a long time. Highly recommend! Read more","Reviewed in the United States January 3, 2025",AGUFF3EBBLOXKHXXBZ4AXGHDQVLA,FALSE,0,{}
R3S17KFFJL1HJN,B01MTB55WH,anker,5.0 out of 5 stars Original soundcore was great!,V.,5,"We bought the first soundcore back in 2016(July) and we JUST(Jan 2025) had to replace it. It went through many drops, bumps, dirt and water spills and kept up through it all with no issue! We went ahead and ordered the soundcore 2 and hope it is just as good as the first! We look forward to updating! Read more","Reviewed in the United States January 3, 2025",AHFMOGYFUFMLJJ7QPJNRQ6AZCXRQ,FALSE,0,{}
RP9GLG5MR87FV,B01MTB55WH,anker,5.0 out of 5 stars Anker Quality,R. M. Youngs,5,Slightly larger then a big candy bar. Easy to pair to my phone and what great sound! Fills the room. Love it. Read more,"Reviewed in the United States January 3, 2025",AERSNGNFNA6EI3ZRDPFLT2XAQ6WQ,FALSE,0,{}
R4UBVDQM0M99H,B01MTB55WH,anker,5.0 out of 5 stars Sounds great,diane,5,Bought2 Read more,"Reviewed in the United States January 3, 2025",AFZCVB2JQ3LP2WPTMMXHXK34MI3Q,FALSE,0,{}
RIQI8L1MHOUXC,B01MTB55WH,anker,5.0 out of 5 stars Great,luis Jimenez,5,Great Read more,"Reviewed in the United States January 2, 2025",AFWJBLMDPKA2BNXM6FNO2HZEISEQ,FALSE,0,{}
R40RJXU9MCPDF,B01MTB55WH,anker,5.0 out of 5 stars Excellent sound,Tara Duell,5,"Easy to use, functional, long last Durability, Power on is easy. , plays music , great color. Loud and no static. Long lasting battery. Read more","Reviewed in the United States January 2, 2025",AGZBIMWJZRG7RWRUIWFDQSF46IQQ,FALSE,1,{}
R1MWSOLPSUOE1Z,B01MTB55WH,anker,5.0 out of 5 stars Best speaker,Michael Griffin,5,"Better than I expected,Goes hard for a long time Read more","Reviewed in the United States January 2, 2025",AEYRQB3H6MIFI635VFJJA6BTW7PQ,FALSE,0,{}
R30D1GBTD4EVCF,B01MTB55WH,anker,2.0 out of 5 stars Only lasted 2 years,loolin,2,My son gave me this for Christmas 2 years ago. It was good when it worked. I only used it off and on. Went to play Christmas music and it would not charge. I ordered a bew charger and still nothing!! Read more,"Reviewed in the United States January 2, 2025",AEBTQ2LDGUBLA4GMCTOF42BDRNKQ,FALSE,0,{}
R3KQOTMNFS2HQ,B01MTB55WH,anker,5.0 out of 5 stars Awesome!,Jenn Alvarez,5,Great sound and loud! Read more,"Reviewed in the United States January 1, 2025",AE3K3FDZ3SBCL7EANOT46MPDHKTQ,FALSE,0,{}
RAXVWBM0Z24Y0,B01MTB55WH,anker,5.0 out of 5 stars Good!,Ivan Svinarenko,5,Good! Read more,"Reviewed in the United States January 1, 2025",AFVZDVXJZFJVKQF6OAH5TEMXC2MA,FALSE,0,{}
RSRJUT9VYTYGA,B01MTB55WH,anker,5.0 out of 5 stars Great Sound!,tishoe,5,So easy to set up and has really good sound for a small bar! Read more,"Reviewed in the United States January 1, 2025",AFVGOQHD3GT3PVWZHMYOFLCKTG7Q,FALSE,0,{}
R2266R5F0DLWPD,B01MTB55WH,anker,5.0 out of 5 stars Portable and powerful,Erika Madrid Gonzales,5,"This speaker is small but very powerful. Ideal for taking it anywhere. I also like that we can pair it with our Samsung and LG TVs to pull sound closer to us. It's like having surround sound just around you without making too loud for others that aren't watching with you. This was 2nd speaker bought because the 1st one was stolen. I had liked it so much that I just got another one. It's sturdy, easy to use, versatile and elegant color. Read more","Reviewed in the United States January 1, 2025",AHOHZI2ZMSOS5VUX4K3UALQCXQNQ,FALSE,3,{}
RHUHGL3EZ462F,B01MTB55WH,anker,5.0 out of 5 stars Bluetooth speaker,Amazon Customer,5,"Gift for my son, he really likes it in the bathroom when he is getting ready for work Read more","Reviewed in the United States December 31, 2024",AECKL46C23MDHCH5K5DLOMMNYFWQ,FALSE,0,{}
R1HNPWXC3HY79V,B01MTB55WH,anker,5.0 out of 5 stars Greatness at Great Price,Adam Higginbotham,5,This speaker is perfect for what I wanted. Also I could buy a 2nd and pair them. For a single speaker it puts music out beautifully. It’s waterproof etc but the speaker is wonderful. Enjoy!!! Read more,"Reviewed in the United States December 31, 2024",AHTDAISRIHRGZJMIDEZX4G5IMLTA,FALSE,0,{}
R3MP3QY2FT4YI4,B01MTB55WH,anker,5.0 out of 5 stars Great speaker,Cathy Robbins,5,My new computer did not come with volume. Purchased this wireless speaker and the sound is great. The base is awesome. So small and yet so powerful. Read more,"Reviewed in the United States December 31, 2024",AFSF43DACLNKE5WCNOC4JUIT3TZQ,FALSE,0,{}
R25F5I2B155O2U,B01MTB55WH,anker,4.0 out of 5 stars Very Good,Amazon Customer,4,"Pleased with these speakers they sync well to the blue tooth adapter I bought to connect to my vintage pioneer receiver.The speakers sound very good, not excellent but well worth the money. Read more","Reviewed in the United States December 31, 2024",AE2GUBDMIFMU64JPNAB7XII54YWA,FALSE,0,{}
R2RS1DXV3RTH1C,B01MTB55WH,anker,5.0 out of 5 stars So worth it,JDV,5,"Had it for over 6 years and works just fine, never had a problem with it. Not a big speaker, but works as intended. Read more","Reviewed in the United States December 31, 2024",AGRAOGEP36LJVEVWU4MWIFARQJ3Q,FALSE,0,{}
R1U8B8N51K5HA5,B01MTB55WH,anker,5.0 out of 5 stars Precio _ Calidad 👌,Noelia,5,"Lo encendí ni bien me llegaron, un ratito, y muy buen sonido y fácil de conectar. Me falta darle uso. Read more","Reviewed in the United States December 31, 2024",AGJ67AVM2XSME7FE2EMWM2W5NHQQ,FALSE,0,{}
R3AUWDLO3FL2TF,B01MTB55WH,anker,5.0 out of 5 stars Good value,STEVEN J SMITH,5,If you look at bluetooth speakers under 80 dollars soundcore 2 is near the top on all of them‼️👍 Read more,"Reviewed in the United States December 31, 2024",AEAUEFEBLXZ5BT57SAF7F6V45SDQ,FALSE,0,{}
R16X27QVDPDFD0,B09944VF6S,anker,3.0 out of 5 stars Great Speaker but not long life span,Kerry Deloach,3,I’ve had this Anker speaker for about 2 years now. It’s been my absolute favorite speaker. I’ve loved it even more than brand new ones. Yesterday it just out of no where stopped working. I’ve charged it up all day & the blue light blinks on no sound comes out anymore. My husband and I have done everything possibly we could try to get it back working but no luck and no I don’t see how the speakers could have blown because it was not even being used (far as sound being disturbed through it when it stopped working). I guess we will just have to throw it out but I’m very sad as it’s not a cheap speaker and I have absolutely loved it for the last 2 years. Read more,"Reviewed in the United States January 10, 2025",AHLFEEHGEO22HD5VRVIIP5XMFNFQ,FALSE,0,{}
R3IDO0FW84II24,B09944VF6S,anker,1.0 out of 5 stars NOT Compatible with Anker/Soundcore App,Courtney,1,This specific model is not compatible with the Soundcore app. Wish I’d known before purchasing but I’ll most definitely be returning. Read more,"Reviewed in the United States January 9, 2025",AGA76ONGMGTPZ4NGMZ5UDWODMLHQ,FALSE,0,{}
R25XTXP6HZ5DLZ,B09944VF6S,anker,5.0 out of 5 stars Used it snowboarding,Gloria,5,My daughter bought this for her boyfriend. He uses it in his backpack while he snowboards. The sound is great and it is portable. Fun! Read more,"Reviewed in the United States January 9, 2025",AHRWMKJNFCNTWRME3RW4G34J3XPA,FALSE,0,{}
R19P3FU5DOT34J,B09944VF6S,anker,3.0 out of 5 stars Just ok,Mattie M.,3,"I got this for $27 after Amazon informed me of a recall on the previous model. If you also pay $27, it's a good speaker, but it's worse in several ways than the previous one. It doesn't get as loud, the battery doesn't last as long, and it has an auto shut off that is very annoying. The speaker takes a good 10 seconds to actually start working after connecting, and mutes for a second after unpausing something.The only things that seem improved are *very* slightly better sound quality, that horrific blue light is gone, and it's a better charging port. Which is good, since you'll be plugging it in more frequently.If you have not experienced the previous model, you'll probably like this one. I would never pay full price ($45) for it, though. Read more","Reviewed in the United States January 9, 2025",AEPRQURRMEMJ263KIB35G25SM5TQ,FALSE,0,{}
RLO89XA5TTF05,B09944VF6S,anker,1.0 out of 5 stars Doesn’t work with app,James leddy,1,Speaker doesn’t connect to sound core app Read more,"Reviewed in the United States January 9, 2025",AE2TNWX7CB53AU3G5RWVNNUHGUGQ,FALSE,0,{}
RSOT32JXAVNH9,B09944VF6S,anker,5.0 out of 5 stars Great bluetooth,Mandy,5,Great sound for a good price! Read more,"Reviewed in the United States January 8, 2025",AEVR5AJFKM3GBXRTHWAUH7YZH7QQ,FALSE,0,{}
R3J9XHO09LP5QP,B09944VF6S,anker,5.0 out of 5 stars Great sound,D. R. Wilmoth,5,Love this speaker. Bought 6 to give away at Christmas. Love it Read more,"Reviewed in the United States January 8, 2025",AHM6DZYCD5EKHEUL23SONI6CYLOA,FALSE,0,{}
R2X4M2HCZL5Z6Z,B09944VF6S,anker,3.0 out of 5 stars not loud enough,ng,3,"not loud enough. maybe I didn't understand 12w power. think 20w is a minimum for options of sound. if outside, better go 40w. got a JBL flip 5 that works good. it's 20w. for 70$ Read more","Reviewed in the United States January 8, 2025",AHNY5U2B3XUEXST6VHVOUQNZ75MQ,FALSE,0,{}
R1V5DC0TL3QPLW,B09944VF6S,anker,5.0 out of 5 stars Small Speaker Packs A Big Sound!,Dr. R,5,"Great, affordable speaker that sounds like my Bose II bluetooth speakers. Read more","Reviewed in the United States January 8, 2025",AF7VNFQOGPUUFW5GACNZPQF7GNKQ,FALSE,0,{}
R19UPY98U7J3Y9,B09944VF6S,anker,5.0 out of 5 stars Excellent sound quality!!!,Dustin Singhas,5,"Definitely a good Bluetooth speaker! Easy to connect to phones, excellent sound quality, very durable, worth the money! A full charge can last for several hours depending on how long u use it! Read more","Reviewed in the United States January 8, 2025",AGSRH254GIXJP4Q5EO5QNNGPJTXQ,FALSE,0,{}
