review_id,product_id,brand,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R3CBZ40XL1734D,B078TH3PHL,Tribit,2.0 out of 5 stars Sounds Good--But will not sync/serial mode with second unit as advertised,Aaron,2,"Sounds fine and connects to phone easily. But, I bought two of these specifically to sync them together in serial mode as advertised. Followed instructions included with device, but one of them does not work as advertised--long press of bluetooth then a ""ding"" but never says ""Serial Mode"". Again, following instructions exactly. Will be returning. Read more","Reviewed in the United States January 4, 2025",AFVCRXVDTD2P3R45EMZFPCDJYOZA,FALSE,0,{}
R2SIMY53M06K9B,B078TH3PHL,Tribit,3.0 out of 5 stars Finicky to charge,Emily H.,3,"Comes with a charging cable but not a charger. Says not to charge by plugging into a computer; however, I've *only* been able to charge it by plugging it into a computer. Plugging it into a readily available 5v charger does not work. Read more","Reviewed in the United States January 2, 2025",AH2Q4KZIW7MPBJBOTWPTCYACLZEA,FALSE,0,{}
R3M07POOKLIVJU,B078TH3PHL,Tribit,5.0 out of 5 stars Small but Mighty!,GB,5,"The xbass is so rich that my wife has now commandeered this speaker for her exclusive use on her frequent work trips. Bluetooth connectivity is easy. It's portable, each to charge and affordable. You can't go wrong with this terrific performer of a speaker! Read more","Reviewed in the United States December 31, 2024",AHIJRJBL7SNT332UKNRASETCSLBQ,FALSE,0,{}
R3PO2UHT4BQNGV,B078TH3PHL,Tribit,5.0 out of 5 stars Parlante accesible,Edy,5,Parlante económico pero con buenas prestaciones Read more,"Reviewed in the United States December 29, 2024",AFPNWGLDDMTQYAJGH3JDRYZPY2SQ,FALSE,0,{}
R1I59L66LJ2XXV,B078TH3PHL,Tribit,5.0 out of 5 stars Excellent speaker for the price,Elise Watts,5,My Tribit Bluetooth speaker came today. I'm highly impressed with the sound quality. It has some pretty good bass for being a smaller speaker. I would say the length of the speaker is the size of my hand so it's easy to carry around. I would say the price is affordable and the speaker itself feels very stable. Bluetooth was easy to pair even for me who is not good with electronics. I would definitely recommend this speaker. Read more,"Reviewed in the United States December 29, 2024",AEBOKOBQUI5LNPO5EAB7W2DZX2LA,FALSE,0,{}
R2BKE832M9HUOM,B078TH3PHL,Tribit,5.0 out of 5 stars Big sound from small package,Bryan B,5,"I have had this speaker for a couple years and am still impressed with it. It has a decent charge, sound that fills a good size room and pairs very easily with another device. We use it primarily at night as a type of sleep speaker and love it. My in-laws use it at their lake house and it fills their cottage very well. For the price, it’s worth a try. Read more","Reviewed in the United States December 28, 2024",AGMW2LYICGQTLW675FEXMRDBCWOQ,FALSE,0,{}
R2Y2BQMCWOFO0E,B078TH3PHL,Tribit,5.0 out of 5 stars All about that bass!,Trevon Brandhorst,5,Have two other Tribits but this adds bass to my setup! Love they all mesh together and connect seamlessly. Read more,"Reviewed in the United States December 27, 2024",AFRTZYCP6HOGII5SEQKAYHD56PWA,FALSE,0,{}
R2AJ9HQRR0ZD3B,B078TH3PHL,Tribit,5.0 out of 5 stars Love these,Glenda,5,I absolutely love these speakers!! They sound better than any other speakers I have owned so far. I love using them in stereo mode as well!! Read more,"Reviewed in the United States December 27, 2024",AGH5TRVZQIOFVTJECT2D5PW4NHVA,FALSE,0,{}
R2QGPYSVOVZFLQ,B078TH3PHL,Tribit,5.0 out of 5 stars You can’t go wrong with this speaker!,Omar J. Contreras,5,Great product! I’ve bought two and both work amazing. Simple price and does exactly with its suppose too. And it’s super loud too!! Read more,"Reviewed in the United States December 27, 2024",AEXJBYO2EL56BJNSFFJSZ4BUTPVA,FALSE,1,{}
R2UYJHW0RXFXMS,B078TH3PHL,Tribit,5.0 out of 5 stars Excellent small speaker,James L Amazon Customer,5,Great small speaker Read more,"Reviewed in the United States December 26, 2024",AEML7AG4WFG62FEH7GWOKEZIUMIA,FALSE,0,{}
R3VZWG9MIYCJFC,B078TH3PHL,Tribit,2.0 out of 5 stars WOULD NOT RECOMMEND,Neal Marcot,2,"Stopped working after about 2 yrs. Not used that much. Battery would not charge. Folks save your money and get a better quality speaker from a more reputable manufactuer. While it worked it was fine, but don't expect longevity on this one. Read more","Reviewed in the United States December 24, 2024",AF47ZHTWJOJ2D6BHRIUTIYFQJCNQ,FALSE,1,{}
R2CGI5WLPMSD4N,B078TH3PHL,Tribit,1.0 out of 5 stars Replacement Unit Failed,Debora B. Schwartz,1,We had a Tribit XSound Go that would not connect to Bluetooth. The company send us a replacement. Now the replacement has failed - when connected to power the status light blinks red and the unit will not charge up. Do not buy - these will not last. Read more,"Reviewed in the United States December 24, 2024",AEBMIF3P3GKNFPGT3Z7ZO2N6UGJA,FALSE,3,{}
RKHSWQZJYA7XY,B078TH3PHL,Tribit,5.0 out of 5 stars A very nice speaker,Jeff Seznak,5,I have this in my classic car.. I play my Pandora & YouTube music on it instead of getting a new after market radio.. I would recommend this to anyone.. Great sound & easy to operate & set-up. Read more,"Reviewed in the United States December 21, 2024",AHRHRNKH65GAPBID5D5VPYJ3QORQ,FALSE,1,{}
R1GKF47HRWE7ZQ,B078TH3PHL,Tribit,5.0 out of 5 stars Amazing sound.,Laurie W.,5,I bought this for my husband and he absolutely loves it! Great sound! Read more,"Reviewed in the United States December 21, 2024",AGGSIQDJNCAYCS6VPXCM5S43JIXQ,FALSE,0,{}
R1O79OGA4HBJAU,B078TH3PHL,Tribit,5.0 out of 5 stars Soundbox,WILLIAM A JOHNSTON,5,Works get for my shop. Better than I thought it would. I would highly recommend Read more,"Reviewed in the United States December 21, 2024",AEMAVBUA4ZMA4TSOMWJGQK7J6DNQ,FALSE,0,{}
R1X3PVKJ2QV0LY,B078TH3PHL,Tribit,5.0 out of 5 stars Equilibrio,Esteban,5,Buen sonido y duración de batería Read more,"Reviewed in the United States December 17, 2024",AG4YFHV3ZLVIK22NAF3LQ2K6Y6AQ,FALSE,0,{}
R235W68YXBLBEN,B078TH3PHL,Tribit,5.0 out of 5 stars Perfect,Bunny888,5,"Excellent sound quality, perfect for watching movies on the laptop. Charges easily and quickly, long play time, easy to connect. I would recommend using some bright or glow paint or marker to highlight the buttons, because they're not super easy to do by touch, and they're difficult to see. Read more","Reviewed in the United States December 16, 2024",AEEZDVZNFZBDETJT44NU4JZ7JK4Q,FALSE,0,{}
R1XNC8PMCN9GYL,B078TH3PHL,Tribit,5.0 out of 5 stars Very easy setup.,June J.,5,"Just received this speaker this morning. I had a hard time getting the cover open for the charging port (due to soft fingernails) - which makes sense because it is supposed to be water resistant. I had to use a spoon handle to get the job done. People with normal fingernails shouldn't have a problem. Once charged, it was an extremely easy and fast Bluetooth connection. Turned it on, and bingo - it played me a few Andre Rieu songs. Very good sound quality for such a small speaker. If it causes me trouble in the future, I will update. But so far everything is great. Read more","Reviewed in the United States December 16, 2024",AF3ATQAPJHM7AULFESMN66W7PAFQ,FALSE,0,{}
R1X3YU6CKFISPM,B078TH3PHL,Tribit,"4.0 out of 5 stars Great little speaker, no low volume",dayhiker,4,This speaker is great for playing music while working around the house an in the yard. It isn't very good for playing music quietly. At it's lowest setting I can hear it in the next room. Read more,"Reviewed in the United States December 15, 2024",AHUY6PAAFDJZO6I4FQGECDOWGZVQ,FALSE,0,{}
RPZCX1IW7IOB3,B078TH3PHL,Tribit,5.0 out of 5 stars Great Sound,Richard Lakota,5,Great Sound Read more,"Reviewed in the United States December 14, 2024",AHAMRIMYHZAEPWUXS5HOC2WR5PTQ,FALSE,0,{}
R2OUONYLJ3JW3Z,B078TH3PHL,Tribit,5.0 out of 5 stars Great for my shop.,Rock,5,Works really well for music in my shop. Read more,"Reviewed in the United States December 14, 2024",AE76T2ZNQLRBJPOEBSBZLE2CU6SQ,FALSE,0,{}
R1GVCZPFJBH8VL,B078TH3PHL,Tribit,5.0 out of 5 stars Sound,Randi,5,"Initially thought about returning it once I located the charger under the packaging, put it and played it my decision was made. Very easy setup. Read more","Reviewed in the United States December 13, 2024",AFDEUEZS6UL2BXJXP3EOXIMWCBFQ,FALSE,1,{}
R2BUT6X22GBABZ,B078TH3PHL,Tribit,5.0 out of 5 stars Great value for money,Joyce Fitzgerald,5,Can go loud for it's size. Good sound for the price. Read more,"Reviewed in the United States December 12, 2024",AFULKMXOP5B4XEPE7QI3HMBDUN7Q,FALSE,1,{}
R282LGB41RGZ60,B078TH3PHL,Tribit,5.0 out of 5 stars my review of Tribit XSound Go Bluetooth Speaker,Gary W.,5,Great little speaker. I use for my mini pc & my iPad . The sound is great for me I can hear what is said perfectly. My iPad sound is real low so I use this speaker and now I can hear without those ear buds. I switch back & forth between my iPad & mini pc using Bluetooth. Read more,"Reviewed in the United States December 12, 2024",AGWKIVVRF4VKYWEQCM5IF4HRRI4Q,FALSE,1,{}
R33P5JIZ1XQDDG,B078TH3PHL,Tribit,5.0 out of 5 stars Love the sound,Victor W.,5,I used it with my IPhone to play pandora and the sound is rich and full. Read more,"Reviewed in the United States December 12, 2024",AG577XFMWCCI2YJSPEHL6DAQPFUA,FALSE,1,{}
R2Q8TISP1PZ4Y4,B078TH3PHL,Tribit,5.0 out of 5 stars Excellent sound for such a compact speaker.,Robert M. Adler,5,Used it to play music via Bluetooth from my smartphone at an outdoor gathering. Very convenient. Will try it next as a small PA speaker for a compatible microphone. Read more,"Reviewed in the United States December 9, 2024",AHGFX6JVY6TJ7IZ3WEF2UZPHOTCQ,FALSE,1,{}
R34VSLVOFOBXJ6,B078TH3PHL,Tribit,5.0 out of 5 stars It works and can be carried around the house so I always know what is happening on the television.,Barbara,5,"It was extremely easy to use and to install on my television. I am an 82 year old women who is not tech savvy so if I can do it, anyone can. I also have hearing problems so this device is a blessing. I place it next to me and I can hear perfectly what is being said. I would recommend this product whole heartily. Read more","Reviewed in the United States December 6, 2024",AFFR2HIYCSJP7YQQA4IVFWCQMMKA,FALSE,0,{}
RNO6IK45WZ8TS,B078TH3PHL,Tribit,1.0 out of 5 stars Do not buy Tribit,Do not buy Tribit brand. It will not work in a few years and you will either have to upgrade  or change products. Do not buy Tribit.,1,Read more,"Reviewed in the United States December 6, 2024",AF7L5FC7E3TK5GVLNCYJ3HLSYAYA,FALSE,0,{}
R2AG01G36PB3DD,B078TH3PHL,Tribit,5.0 out of 5 stars Goodbass sounds,RMZ,5,Good bass sounds! Good volume Read more,"Reviewed in the United States December 4, 2024",AE4HKPR2HN4MVUFJ6DLXBGBKBMWQ,FALSE,0,{}
R1OXTQ9NIJU1H3,B078TH3PHL,Tribit,5.0 out of 5 stars What a great impulse buy in 2018 this speaker was!,Erica,5,"I bought this speaker in 2018 and it’s still holding up like a champ. I’m using it at this exact moment to annoy my office with choice selections from my Spotify Wrapped list. The battery lasts for an eternity and the sound is very impressive for a small speaker. At high volumes, you might notice some issues but I’ve found that it works very well when you keep it at quieter levels. Read more","Reviewed in the United States December 4, 2024",AFFZ72RRA472TB4YUVFSDLFINKTA,FALSE,2,{}
RYEUZ6TRB3X99,B078TH3PHL,Tribit,5.0 out of 5 stars Easy to pair,Larry,5,The speaker was easy to pair with my computer and iPhone. The sound is excellent. Read more,"Reviewed in the United States December 4, 2024",AFRII7JPVW37Z4Y33BDVXTAWVMWQ,FALSE,0,{}
R2UN2AWR6GA4Z0,B078TH3PHL,Tribit,5.0 out of 5 stars Tribute is Tremendous,Earl Chiddix,5,"This is the second Tribit I have purchased. I used the first one in my elementary classroom to provide appropriate music to my students. After retiring, I put it in my pickup. So, I bought a second one and use it in my home! Love it! Read more","Reviewed in the United States December 4, 2024",AGEPKL4B3INOC2DR4MYFQNN2Q2NA,FALSE,1,{}
R3QTSNF35XJHX3,B078TH3PHL,Tribit,5.0 out of 5 stars Awesome Quality,Beth,5,"Surprising how awesome this sounds for a small portable speaker. I have gotten this wet and dusty, and it still works fine. Read more","Reviewed in the United States December 4, 2024",AESJE5IQGPZGR4NRY7NT374UVQCQ,FALSE,1,{}
R270VUQNRYS9AM,B078TH3PHL,Tribit,5.0 out of 5 stars Better than expected,Basu,5,Better than expected! Great value for the price! Read more,"Reviewed in the United States December 1, 2024",AFW64MQKQ4MFNH72DTQFUQJOKL5A,FALSE,0,{}
R1D4TYV548KD3K,B078TH3PHL,Tribit,5.0 out of 5 stars Sound you want,Amazon Customer,5,Great sound in a small speaker Read more,"Reviewed in the United States November 30, 2024",AEQQDEP6JALCTKN7SJJVJWC7QTQA,FALSE,0,{}
R1NVM4N7CD0RP5,B078TH3PHL,Tribit,5.0 out of 5 stars Spoil your ears!,Ziki,5,"This bluetooth speaker is fantastic. Great sound, great battery life. You will love it. Read more","Reviewed in the United States November 27, 2024",AFXWNOVLNYCLZBUGGVIGNRPE6S4A,FALSE,0,{}
RPHYTDYHEE9B7,B078TH3PHL,Tribit,5.0 out of 5 stars Great,C S,5,Great Read more,"Reviewed in the United States November 25, 2024",AFDYRKESCFPODXLH6RCPUBDIBBSQ,FALSE,0,{}
R1J32CMKU9LMQV,B078TH3PHL,Tribit,"4.0 out of 5 stars The sound quality, bass and life span of charge",Sandre,4,Excellent Read more,"Reviewed in the United States November 24, 2024",AGATTCH2CIYKL4HVB7RLZ6UB7PDQ,FALSE,0,{}
R2T0RFZ40NEMUE,B078TH3PHL,Tribit,5.0 out of 5 stars Great Bass!,Gerald Williamson,5,Great sound all around~ Read more,"Reviewed in the United States November 22, 2024",AGT32JOAGKFJA6IFWQ45XPQNF4HA,FALSE,0,{}
R22J1L10CX9C06,B078TH3PHL,Tribit,5.0 out of 5 stars Sound quality is good!,E Valenzuela,5,I like the sound quality. The small size is convenient for travel as well! Read more,"Reviewed in the United States November 20, 2024",AGOTL46TID3ZZO6FXAQYCSJ3TWJA,FALSE,0,{}
